transaction_id,amount,customer_age,customer_transaction_count,customer_avg_amount,device_age_days,new_device,failed_attempts,transactions_last_1h,transactions_last_24h,location_changed,hour,payment_method,merchant_category,is_fraud
TXN100335,946.66,57,104,467.16,1117,1,0,0,6,0,21,upi,fashion,0
TXN100336,480.34,18,78,493.34,471,0,1,1,6,0,9,wallet,travel,0
TXN100337,795.22,52,209,849.93,410,0,1,1,8,0,8,upi,travel,0
TXN100338,1657.28,39,105,412.67,1054,0,1,0,6,0,10,card,travel,0
TXN100339,624.08,46,91,734.14,1221,0,1,0,4,0,14,card,services,0
TXN100340,481.92,34,164,1155.82,1242,0,3,1,8,0,2,card,electronics,1
TXN100341,1399.24,47,115,640.23,590,0,1,3,2,1,2,upi,grocery,0
TXN100342,1401.04,52,150,1759.66,568,0,2,1,7,0,13,upi,fashion,0
TXN100343,660.54,18,233,620.58,524,0,1,1,7,0,9,card,travel,0
TXN100344,684.69,21,86,337.84,695,0,0,4,7,0,9,upi,travel,0
TXN100345,1383.05,26,28,2577.32,511,0,1,1,3,1,4,card,grocery,0
TXN100346,257.73,62,48,1104.07,678,0,0,1,3,0,0,card,grocery,0
TXN100347,268.42,49,188,709.13,95,0,1,1,2,0,20,upi,fashion,0
TXN100348,534.62,22,84,691.65,1330,0,0,3,5,0,6,upi,fashion,0
TXN100349,885.85,31,63,379.04,851,0,1,5,5,0,23,card,grocery,0
TXN100350,1496.53,68,2,702.65,366,0,0,3,8,0,10,upi,services,0
TXN100351,4795.13,43,279,426.89,1023,0,0,3,4,0,21,upi,electronics,0
TXN100352,2585.46,40,51,1581.56,1105,1,2,2,2,0,17,card,electronics,0
TXN100353,934.55,63,226,898.93,124,0,0,4,4,0,13,upi,fashion,0
TXN100354,1075.98,39,80,768.92,1022,1,0,0,3,0,9,upi,fashion,0
TXN100355,402.41,44,246,474.89,13,0,1,0,5,0,12,wallet,services,0
TXN100356,1076.52,42,206,722.78,55,0,0,2,11,0,0,upi,electronics,0
TXN100357,821.67,53,116,260.63,401,0,0,1,2,0,5,card,travel,0
TXN100358,1514.32,21,257,1020.33,96,0,0,0,3,0,6,card,grocery,0
TXN100359,479.51,49,15,471.97,750,0,1,1,6,0,11,card,fashion,0
TXN100360,1843.36,26,217,420.03,565,0,1,3,6,0,21,card,food,0
TXN100361,5078.34,19,43,2416.37,1332,0,1,3,9,0,17,wallet,grocery,0
TXN100362,983.62,59,103,1065.84,938,0,1,0,4,0,8,card,electronics,0
TXN100363,1638.79,67,294,294.5,1117,0,1,0,3,0,3,wallet,food,0
TXN100364,2186.69,56,63,1394.89,1041,0,0,0,2,0,11,card,electronics,0
TXN100365,734.2,63,231,193.27,386,0,0,2,3,0,1,card,food,0
TXN100366,1372.09,42,238,364.37,1459,0,3,2,5,0,23,card,services,1
TXN100367,1110.53,64,250,879.38,1183,0,1,3,4,0,18,upi,grocery,0
TXN100368,1209.15,27,78,660.71,385,0,0,4,4,0,8,upi,services,0
TXN100369,506.23,54,83,423.87,371,0,0,0,2,0,20,upi,travel,0
TXN100370,1123.84,42,154,798.79,138,0,3,0,4,0,13,upi,services,0
TXN100371,1804.43,57,230,458.37,513,0,2,3,7,0,6,upi,travel,0
TXN100372,4680.42,46,97,758.2,862,0,0,1,3,0,20,upi,food,0
TXN100373,2861.99,54,174,928.73,482,0,0,0,5,0,4,card,services,0
TXN100374,9444.45,22,140,1800.39,1436,0,0,0,4,0,20,card,travel,0
TXN100375,509.1,31,93,981.19,1244,0,0,2,4,0,16,netbanking,fashion,0
TXN100376,2623.65,50,140,593.37,96,0,1,2,2,0,22,upi,electronics,0
TXN100377,1317.3,44,29,893.16,898,0,0,4,2,0,22,upi,electronics,0
TXN100378,9796.72,22,61,195.19,315,0,0,2,8,0,5,upi,grocery,0
TXN100379,488.68,68,41,1954.05,1152,1,1,1,7,0,23,wallet,food,0
TXN100380,473.56,61,148,819.02,761,0,0,1,10,0,17,upi,food,0
TXN100381,602.21,32,247,6203.02,111,0,1,3,4,0,9,card,travel,0
TXN100382,131.12,20,158,818.6,132,0,0,1,5,0,15,card,services,0
TXN100383,648.23,18,295,832.15,749,0,0,1,3,0,0,upi,grocery,0
TXN100384,513.3,41,246,227.59,1203,0,2,0,6,0,9,netbanking,food,0
TXN100385,1274.61,29,296,397.56,480,0,1,0,8,0,0,card,services,0
TXN100386,1543.42,62,179,665.52,740,0,4,0,3,0,23,card,travel,1
TXN100387,7159.32,31,258,506.38,313,0,0,1,4,1,17,wallet,fashion,0
TXN100388,2836.78,59,218,2327.29,1181,1,0,3,7,0,10,upi,food,0
TXN100389,615.91,37,156,791.99,529,0,1,1,5,0,16,upi,food,0
TXN100390,446.57,31,120,587.3,163,0,1,3,4,0,18,wallet,grocery,0
TXN100391,1793.49,31,264,1024.81,566,0,0,0,5,0,19,card,services,0
TXN100392,292.88,62,287,525.72,841,0,1,2,6,0,14,card,food,0
TXN100393,6846.27,52,39,979.57,1335,0,0,0,5,0,18,upi,food,0
TXN100394,3566.86,36,188,277.31,571,0,1,0,1,0,5,card,fashion,0
TXN100395,685.96,37,242,1897.14,1117,0,0,1,2,0,13,upi,fashion,0
TXN100396,197.72,59,83,875.09,589,0,2,1,6,0,3,card,travel,0
TXN100397,4246.59,61,205,924.43,340,0,1,1,0,0,0,upi,fashion,0
TXN100398,977.95,40,144,464.16,214,0,0,0,4,0,22,card,electronics,0
TXN100399,3781.27,51,279,1304.25,148,0,1,3,6,0,3,card,grocery,0
TXN100400,222.64,18,182,266.85,927,0,1,3,7,0,1,card,electronics,0
TXN100401,602.22,21,12,470.52,1181,0,1,1,5,0,0,netbanking,fashion,0
TXN100402,1102.4,57,292,879.52,936,0,1,1,3,0,6,card,fashion,0
TXN100403,1149.38,34,57,633.19,57,0,0,2,2,0,14,card,services,0
TXN100404,699.2,43,154,328.38,189,0,0,0,4,0,5,upi,services,0
TXN100405,2044.38,31,92,575.09,936,0,1,4,4,0,13,card,services,0
TXN100406,377.05,63,90,470.49,401,0,2,0,5,0,2,upi,services,0
TXN100407,951.1,68,4,417.76,421,0,1,2,2,1,17,card,grocery,0
TXN100408,1236.82,49,221,1924.67,405,0,0,0,4,0,21,upi,travel,1
TXN100409,1834.34,53,144,408.67,1068,0,4,7,3,0,18,card,grocery,1
TXN100410,2234.15,37,22,310.43,54,0,1,2,3,0,6,upi,services,0
TXN100411,356.15,33,192,317.79,422,0,1,2,6,0,11,card,electronics,0
TXN100412,236.49,68,107,479.17,107,0,0,2,6,0,17,card,grocery,0
TXN100413,3935.04,36,220,728.44,1481,0,1,3,7,0,4,card,food,0
TXN100414,1528.92,62,239,880.45,15,0,1,1,1,0,15,card,electronics,0
TXN100415,518.8,56,218,2314.62,1377,0,1,0,2,0,10,netbanking,travel,0
TXN100416,5172.71,41,39,164.02,829,0,0,0,8,0,0,upi,electronics,0
TXN100417,1231.11,31,245,280.48,1490,0,1,2,1,0,17,upi,fashion,0
TXN100418,3566.35,46,150,404.59,457,0,1,0,3,0,18,netbanking,electronics,0
TXN100419,1173.23,59,30,389.98,203,1,1,1,3,0,14,netbanking,travel,0
TXN100420,8610.59,31,161,245.94,903,0,1,0,9,0,20,netbanking,grocery,0
TXN100421,6344.48,69,104,664.81,418,1,1,3,6,0,1,card,grocery,1
TXN100422,854.94,28,158,2554.91,1439,0,2,1,1,0,0,card,grocery,0
TXN100423,2897.41,28,134,1222.39,600,0,0,0,7,0,9,card,fashion,0
TXN100424,2090.95,64,54,338.72,1195,0,1,3,0,0,8,upi,food,0
TXN100425,4309.73,57,36,618.7,232,0,0,3,5,0,21,card,travel,1
TXN100426,417.83,41,131,605.91,1242,0,1,0,3,0,20,card,electronics,0
TXN100427,2177.76,39,80,916.9,1018,0,1,2,2,0,20,wallet,electronics,0
TXN100428,3160.31,66,272,635.74,1079,1,2,1,8,0,20,card,services,0
TXN100429,188.91,38,120,477.11,850,0,2,2,4,0,3,card,grocery,0
TXN100430,335.88,23,134,2410.53,862,0,0,1,4,0,17,card,grocery,0
TXN100431,142.7,31,205,534.96,647,0,1,5,4,0,8,netbanking,grocery,0
TXN100432,837.64,26,265,464.32,883,0,2,1,4,0,10,card,fashion,0
TXN100433,2247.43,52,233,2041.17,768,0,1,1,5,0,21,upi,grocery,0
TXN100434,4926.37,61,28,763.61,1115,0,2,1,4,0,9,wallet,food,0
TXN100435,1180.97,53,58,817.17,1194,0,0,0,3,1,10,card,food,0
TXN100436,5589.33,42,29,2013.92,884,0,1,3,7,1,11,upi,travel,0
TXN100437,275.86,32,33,765.08,368,0,0,4,5,0,16,upi,fashion,0
TXN100438,199.66,62,108,416.73,1113,0,1,0,4,1,23,wallet,travel,0
TXN100439,1037.38,45,272,950.12,576,0,1,3,4,0,20,netbanking,fashion,0
TXN100440,1610.12,67,191,154.68,1082,0,1,1,5,0,8,wallet,travel,0
TXN100441,1061.36,31,81,3392.41,476,0,0,2,5,0,9,card,fashion,0
TXN100442,138.73,30,82,271.38,296,0,2,2,4,0,5,upi,services,0
TXN100443,1003.13,58,96,654.7,984,0,0,3,3,0,4,card,fashion,0
TXN100444,297.53,48,146,873.46,1417,0,0,2,6,0,4,card,fashion,0
TXN100445,2142.38,22,57,125.53,420,1,0,1,3,0,7,upi,fashion,0
TXN100446,1582.24,36,218,396.9,912,1,0,2,4,0,16,upi,grocery,0
TXN100447,428.43,25,242,2294.17,883,0,0,0,7,0,9,card,travel,0
TXN100448,655.98,30,284,1579.39,13,0,1,3,6,0,7,upi,travel,0
TXN100449,380.23,58,168,1960.04,1107,0,3,0,7,0,22,upi,electronics,0
TXN100450,1030.01,34,136,522.31,527,1,1,0,3,1,5,card,travel,0
TXN100451,2850.19,49,141,1617.69,17,0,0,4,6,1,13,upi,food,0
TXN100452,409.23,22,172,1000.46,236,0,0,0,3,0,14,upi,grocery,0
TXN100453,1815.37,26,47,614.31,1446,0,0,3,5,0,2,card,grocery,0
TXN100454,645.32,60,10,1045.75,3,0,0,0,2,0,3,card,services,0
TXN100455,496.27,51,297,783.72,1241,0,1,1,3,0,8,upi,grocery,0
TXN100456,985.32,62,195,973.42,652,0,3,2,4,1,10,card,services,1
TXN100457,389.46,18,15,284.24,53,0,1,0,1,0,21,upi,services,0
TXN100458,630.4,57,216,1223.25,728,1,0,5,6,0,1,card,fashion,1
TXN100459,331.0,32,189,146.52,1300,0,0,1,5,0,8,card,services,0
TXN100460,7822.23,49,253,415.15,396,0,1,0,7,0,1,upi,services,0
TXN100461,1135.99,51,52,218.6,334,0,2,0,8,1,10,card,food,0
TXN100462,544.72,52,59,2926.95,798,0,0,3,5,0,19,upi,electronics,0
TXN100463,1358.29,66,176,9917.56,516,0,0,2,8,0,23,netbanking,grocery,0
TXN100464,980.12,67,295,2653.36,340,0,4,2,4,0,13,wallet,electronics,0
TXN100465,879.22,45,126,1569.87,1364,0,2,2,3,0,10,card,travel,0
TXN100466,2026.71,34,42,342.15,264,0,0,0,5,0,9,upi,fashion,0
TXN100467,2339.07,63,254,312.45,1009,0,1,1,4,0,22,upi,services,0
TXN100468,645.16,28,66,762.26,1068,0,0,3,6,0,6,upi,services,0
TXN100469,616.58,40,58,572.65,1480,0,1,3,4,0,0,upi,food,0
TXN100470,832.93,43,127,347.07,510,0,0,0,10,0,1,upi,electronics,0
TXN100471,109.74,63,4,647.5,1416,0,1,1,5,1,6,upi,travel,0
TXN100472,241.0,22,235,167.87,136,0,1,0,5,0,17,netbanking,grocery,0
TXN100473,4302.17,43,32,411.27,205,0,0,2,5,0,18,upi,food,0
TXN100474,5681.48,23,175,341.35,21,1,3,2,9,0,16,upi,food,1
TXN100475,854.88,68,62,996.73,515,0,0,2,8,0,14,upi,travel,0
TXN100476,1951.9,60,226,283.79,938,1,1,0,7,0,23,card,food,0
TXN100477,1497.05,51,144,494.56,1483,0,1,3,8,0,6,card,fashion,0
TXN100478,23834.3,59,18,490.42,1180,1,1,1,4,0,12,upi,fashion,0
TXN100479,3359.59,30,220,823.63,1167,0,0,1,3,0,22,card,travel,0
TXN100480,964.96,42,234,797.39,14,1,1,0,9,0,1,upi,grocery,0
TXN100481,421.77,19,235,438.78,775,0,0,1,4,0,17,wallet,food,0
TXN100482,219.98,31,80,978.28,329,0,3,5,6,0,21,card,fashion,1
TXN100483,1344.08,34,293,296.45,1294,0,0,1,5,0,0,netbanking,grocery,0
TXN100484,514.73,58,73,397.49,1133,0,1,3,3,0,11,upi,food,0
TXN100485,264.47,57,100,553.18,455,0,1,0,6,0,14,upi,food,0
TXN100486,574.46,57,256,1887.49,552,0,1,1,1,0,21,card,travel,0
TXN100487,371.84,56,162,1614.55,859,0,1,1,4,0,14,upi,electronics,0
TXN100488,5926.22,42,293,154.66,1236,0,1,1,6,0,13,card,grocery,0
TXN100489,2648.21,44,162,979.99,488,0,0,0,3,0,16,card,food,0
TXN100490,1087.92,65,129,795.3,332,0,1,1,3,0,18,card,electronics,0
TXN100491,4817.18,68,253,1002.64,1210,0,1,2,5,0,8,card,food,0
TXN100492,1184.85,41,62,337.72,1312,0,1,3,2,0,11,card,food,0
TXN100493,463.46,66,143,4644.25,213,1,0,1,3,0,3,upi,services,0
TXN100494,5029.74,50,223,432.48,1294,0,0,1,8,0,21,card,electronics,0
TXN100495,1879.78,44,14,702.53,469,0,1,0,5,0,4,card,electronics,0
TXN100496,388.68,62,98,3138.37,530,0,1,2,3,0,13,upi,food,0
TXN100497,906.56,48,59,605.82,1197,0,1,2,7,0,21,upi,services,0
TXN100498,456.86,65,180,448.51,459,0,1,1,7,0,19,card,food,0
TXN100499,275.12,55,1,1287.38,623,0,0,2,4,0,14,netbanking,grocery,0
TXN100500,2768.82,32,227,537.53,756,0,0,2,6,0,6,netbanking,services,0
TXN100501,7401.34,61,145,722.6,472,0,0,2,1,0,18,card,food,0
TXN100502,270.81,57,133,260.47,217,0,1,2,7,0,5,netbanking,services,0
TXN100503,1925.55,18,145,332.71,1368,1,1,2,5,0,21,netbanking,electronics,0
TXN100504,572.12,28,274,792.18,1242,0,0,2,6,0,11,upi,travel,0
TXN100505,673.76,32,47,464.66,230,0,0,6,9,0,11,netbanking,travel,0
TXN100506,606.44,50,208,277.68,477,1,1,0,2,0,14,upi,fashion,0
TXN100507,462.21,65,239,442.62,1492,0,0,0,7,0,16,upi,travel,0
TXN100508,1151.16,49,242,467.66,854,0,1,2,4,0,20,upi,food,0
TXN100509,477.73,42,104,675.06,385,0,1,1,4,1,16,netbanking,services,0
TXN100510,1437.21,56,277,696.25,1447,0,1,0,2,0,23,upi,electronics,0
TXN100511,1042.9,50,157,987.04,806,0,1,2,3,0,5,card,travel,0
TXN100512,863.55,46,188,299.06,49,0,0,1,4,0,5,upi,fashion,0
TXN100513,442.5,51,174,354.6,645,0,0,2,4,0,10,wallet,fashion,0
TXN100514,615.99,25,100,318.75,1435,1,1,3,3,0,6,upi,fashion,0
TXN100515,2334.12,28,10,415.09,1419,0,2,1,5,1,11,upi,electronics,0
TXN100516,1809.7,30,84,422.01,1372,0,0,2,8,0,17,upi,travel,0
TXN100517,412.59,22,53,255.26,225,0,0,1,3,0,11,card,fashion,0
TXN100518,1211.16,67,127,2298.87,303,0,0,0,4,0,20,card,grocery,0
TXN100519,2324.79,36,135,745.05,311,0,0,3,4,0,14,upi,food,0
TXN100520,206.56,38,286,390.18,209,1,0,1,6,0,23,upi,grocery,0
TXN100521,1888.16,20,55,498.75,672,0,0,2,4,0,11,upi,food,0
TXN100522,565.31,43,244,644.46,905,1,0,1,3,0,9,upi,food,0
TXN100523,1940.3,50,65,590.86,648,0,0,0,6,0,2,netbanking,travel,0
TXN100524,511.19,47,21,426.24,997,0,2,1,3,0,12,wallet,food,0
TXN100525,180.39,39,263,1417.21,1466,0,2,1,7,0,1,netbanking,travel,0
TXN100526,215.39,22,248,691.55,149,0,0,0,2,0,3,netbanking,food,1
TXN100527,1150.65,36,143,647.58,1200,0,1,3,3,0,15,upi,grocery,0
TXN100528,1421.86,26,98,1962.81,887,0,0,2,6,0,16,card,services,0
TXN100529,443.94,41,2,3327.74,1228,0,1,4,4,0,10,card,services,0
TXN100530,2076.82,56,131,703.61,1231,0,1,0,2,0,9,card,fashion,0
TXN100531,208.2,29,176,845.38,227,0,0,2,6,1,10,upi,fashion,0
TXN100532,1026.51,63,47,216.01,60,0,0,2,4,0,21,wallet,fashion,0
TXN100533,326.68,65,241,708.69,496,0,1,3,7,0,1,upi,food,0
TXN100534,571.44,62,27,1416.32,30,0,1,2,5,0,6,upi,travel,0
TXN100535,1149.86,44,36,159.92,624,0,0,1,4,0,0,card,food,0
TXN100536,463.86,67,180,224.54,1030,0,0,1,2,0,6,upi,travel,0
TXN100537,746.54,59,51,3189.02,1245,0,0,1,6,0,16,card,services,0
TXN100538,2999.78,38,160,363.26,630,0,0,2,5,0,8,wallet,food,1
TXN100539,615.91,55,258,928.89,1270,0,1,1,5,0,0,card,travel,0
TXN100540,2529.29,52,17,877.98,20,0,0,1,2,0,13,card,grocery,0
TXN100541,354.35,49,279,1022.27,302,0,1,1,4,0,13,upi,food,0
TXN100542,1862.74,53,172,1093.17,502,0,0,1,3,0,10,card,fashion,0
TXN100543,4635.82,50,54,1193.91,833,0,1,0,6,0,19,netbanking,services,0
TXN100544,92.61,60,13,647.32,617,0,1,0,5,0,22,wallet,services,0
TXN100545,494.28,34,202,510.33,988,0,1,3,6,0,6,card,electronics,0
TXN100546,1952.9,22,246,314.49,1212,0,1,2,5,0,2,upi,food,0
TXN100547,895.12,61,271,365.55,84,1,0,2,7,0,14,card,fashion,0
TXN100548,1589.45,37,228,475.53,144,0,0,2,2,0,15,card,travel,0
TXN100549,599.45,40,62,417.13,150,0,1,0,5,1,11,card,grocery,0
TXN100550,1195.82,56,201,818.09,49,0,0,0,9,0,4,upi,fashion,0
TXN100551,938.54,21,152,759.78,719,0,1,3,4,0,13,card,electronics,0
TXN100552,3525.52,43,70,263.27,452,0,2,1,6,0,20,wallet,travel,0
TXN100553,1414.34,47,189,349.64,1343,1,2,1,2,0,11,upi,fashion,0
TXN100554,1537.02,65,208,823.52,1071,0,0,1,6,0,8,upi,fashion,0
TXN100555,726.42,64,131,183.54,498,1,0,0,2,0,0,card,grocery,0
TXN100556,673.44,63,157,709.9,12,0,2,2,6,0,8,upi,electronics,0
TXN100557,711.55,46,277,447.44,144,0,0,0,8,0,22,upi,services,0
TXN100558,1626.93,51,54,658.21,959,0,0,2,6,0,3,upi,food,0
TXN100559,719.83,27,244,1192.2,585,1,1,0,7,0,3,upi,travel,0
TXN100560,1465.24,37,215,477.17,1374,0,0,0,1,0,21,upi,services,0
TXN100561,8737.69,41,11,618.16,24,0,2,3,3,0,3,wallet,services,0
TXN100562,2620.51,51,219,307.09,787,0,0,2,3,0,6,upi,services,0
TXN100563,791.54,54,205,736.13,886,0,0,3,4,0,19,upi,grocery,0
TXN100564,3645.37,30,201,175.52,1253,0,1,0,5,0,18,upi,services,0
TXN100565,729.18,40,72,508.83,570,0,1,2,5,1,23,netbanking,electronics,0
TXN100566,142.86,27,109,522.0,736,0,0,1,3,0,20,netbanking,fashion,0
TXN100567,400.18,39,27,798.9,1044,0,0,2,6,0,21,upi,fashion,0
TXN100568,168.88,62,289,1488.37,1225,0,1,0,5,1,2,upi,grocery,1
TXN100569,771.62,31,5,321.26,1406,0,2,1,6,0,13,card,grocery,0
TXN100570,1117.02,42,265,717.04,1107,0,0,0,5,0,8,netbanking,fashion,0
TXN100571,5863.12,35,141,1663.99,241,0,1,0,5,0,18,upi,food,0
TXN100572,1520.7,37,225,552.05,1496,0,1,3,5,0,18,card,travel,0
TXN100573,880.86,45,89,1140.2,1312,1,0,2,6,0,17,card,electronics,0
TXN100574,2513.43,25,134,521.54,973,0,1,2,4,1,10,card,fashion,0
TXN100575,120.16,22,103,636.52,605,1,0,1,7,0,20,upi,electronics,0
TXN100576,1387.99,38,125,339.14,823,0,0,0,1,0,22,upi,fashion,0
TXN100577,2370.52,37,83,1205.74,1035,0,1,1,7,0,23,card,food,0
TXN100578,249.99,61,267,802.32,1208,0,0,2,9,0,0,wallet,grocery,0
TXN100579,3441.81,33,263,218.56,979,1,1,3,4,0,18,upi,travel,0
TXN100580,1538.4,37,57,989.58,312,0,1,2,7,0,2,upi,services,0
TXN100581,723.94,68,287,735.26,354,0,2,1,6,0,12,card,fashion,0
TXN100582,2064.79,42,187,681.21,1371,0,0,0,5,0,16,card,services,0
TXN100583,10622.11,24,174,114.81,963,0,0,0,4,0,15,card,grocery,0
TXN100584,1315.36,42,135,532.16,984,0,1,2,2,0,17,upi,electronics,0
TXN100585,1405.6,53,94,178.18,1019,0,0,0,6,0,14,wallet,grocery,0
TXN100586,692.73,68,9,1227.59,497,0,3,3,5,0,16,card,services,0
TXN100587,468.79,27,9,1717.39,74,0,3,0,3,0,14,upi,services,0
TXN100588,2515.77,57,113,681.4,1178,0,0,1,6,0,17,upi,food,0
TXN100589,465.87,33,122,2120.15,772,0,1,1,5,0,7,card,electronics,0
TXN100590,1177.99,21,108,386.12,464,0,2,1,5,0,3,wallet,services,0
TXN100591,680.17,27,272,1460.75,732,0,0,2,6,0,8,wallet,food,0
TXN100592,1770.43,68,258,693.93,194,0,1,3,4,0,4,card,fashion,0
TXN100593,1530.98,65,198,448.5,131,1,0,1,5,0,4,netbanking,grocery,1
TXN100594,3094.99,48,118,2302.15,594,0,3,1,5,0,1,upi,fashion,0
TXN100595,658.51,29,156,1667.72,1009,0,1,3,1,0,16,upi,travel,0
TXN100596,837.25,37,128,727.08,356,0,0,4,3,0,4,card,food,0
TXN100597,412.09,49,43,421.62,524,0,3,5,6,0,14,card,food,0
TXN100598,703.25,19,63,513.9,514,0,1,1,4,0,11,upi,food,0
TXN100599,1599.27,28,145,284.73,838,0,1,3,3,0,15,upi,electronics,0
TXN100600,2337.85,37,275,303.66,996,0,2,2,2,0,20,card,grocery,0
TXN100601,436.08,40,23,380.37,270,0,2,1,2,0,5,upi,fashion,0
TXN100602,2616.53,30,275,1970.76,240,0,1,1,6,0,16,upi,grocery,0
TXN100603,4254.1,52,129,534.06,479,0,0,2,5,1,13,upi,food,0
TXN100604,1658.11,34,299,694.73,782,1,1,2,4,0,10,card,electronics,0
TXN100605,7163.8,27,281,219.62,106,0,2,0,2,0,20,netbanking,grocery,0
TXN100606,505.84,57,182,1726.05,1232,0,2,0,2,0,18,upi,travel,0
TXN100607,315.87,55,262,274.06,1205,0,0,3,5,0,11,upi,services,0
TXN100608,185.17,31,228,2561.12,310,0,0,2,7,0,0,netbanking,electronics,0
TXN100609,4895.37,36,251,1214.95,569,0,1,1,5,0,7,upi,food,0
TXN100610,2109.84,49,81,667.71,1104,0,0,2,2,0,19,upi,grocery,0
TXN100611,1037.34,50,76,867.38,183,0,1,0,2,0,6,upi,food,0
TXN100612,1450.94,60,281,600.38,366,0,2,4,3,0,8,card,food,0
TXN100613,355.85,42,202,487.09,446,0,1,0,8,0,2,card,fashion,0
TXN100614,12654.3,42,119,1127.88,959,0,0,5,7,0,7,upi,travel,0
TXN100615,1247.9,31,252,942.73,1186,0,1,1,3,0,8,wallet,services,0
TXN100616,1223.41,62,122,457.51,1132,0,1,1,8,0,22,wallet,travel,0
TXN100617,2265.99,61,174,3859.24,1310,1,1,1,3,0,9,netbanking,grocery,0
TXN100618,1774.03,55,59,499.99,1266,0,1,1,0,0,10,card,services,0
TXN100619,1371.81,53,55,593.63,351,0,3,1,4,1,3,upi,fashion,1
TXN100620,497.47,41,152,166.33,1395,0,1,2,3,0,10,upi,electronics,0
TXN100621,1757.18,58,152,638.81,595,0,0,2,2,0,12,upi,services,0
TXN100622,7201.36,56,168,2973.22,436,0,2,3,1,0,6,upi,travel,0
TXN100623,4210.85,56,148,981.54,195,0,1,2,3,0,11,upi,fashion,0
TXN100624,5394.78,30,197,1202.62,1134,0,0,3,6,0,21,wallet,food,0
TXN100625,657.72,19,124,647.73,1416,0,2,2,6,0,0,upi,services,0
TXN100626,407.64,51,228,830.56,1123,0,1,3,4,0,2,upi,electronics,0
TXN100627,967.01,32,194,1848.99,608,0,3,3,4,0,2,upi,fashion,0
TXN100628,1159.48,65,79,1561.8,534,0,2,5,10,0,0,upi,grocery,0
TXN100629,3275.39,19,8,517.93,844,0,1,1,7,0,8,card,food,0
TXN100630,201.85,69,55,684.16,223,0,0,0,5,0,11,upi,electronics,0
TXN100631,5062.17,42,37,1097.54,215,0,1,3,8,0,18,upi,travel,0
TXN100632,936.35,22,249,425.01,184,0,3,2,7,0,9,card,travel,0
TXN100633,715.6,51,200,712.7,419,0,1,1,6,0,6,card,fashion,0
TXN100634,398.57,69,270,502.3,537,1,0,1,3,0,2,netbanking,fashion,0
TXN100635,209.59,56,89,664.54,794,0,0,3,7,0,9,upi,services,0
TXN100636,2497.81,22,226,903.15,675,0,1,2,3,0,15,netbanking,travel,0
TXN100637,1180.06,60,160,625.33,543,0,2,2,6,0,23,upi,electronics,0
TXN100638,301.88,25,122,1155.66,410,0,0,0,5,0,19,card,services,0
TXN100639,300.34,66,274,1234.92,462,0,0,1,3,0,21,upi,grocery,0
TXN100640,783.85,31,237,942.47,1405,0,0,1,2,0,15,wallet,services,0
TXN100641,5819.8,46,267,883.51,357,0,0,1,4,0,14,upi,electronics,0
TXN100642,845.91,47,132,1097.99,474,0,0,1,7,0,6,upi,food,0
TXN100643,243.92,54,182,1405.89,1112,0,1,1,4,0,9,netbanking,travel,0
TXN100644,857.7,21,193,211.68,1309,1,0,0,4,0,19,card,electronics,0
TXN100645,834.87,52,110,387.18,1151,0,1,3,7,0,10,netbanking,fashion,0
TXN100646,73.93,24,214,451.31,672,0,1,2,3,0,1,card,services,0
TXN100647,1038.68,43,240,312.84,630,0,0,2,2,0,2,upi,fashion,0
TXN100648,870.5,49,141,496.52,391,0,1,5,10,0,23,upi,electronics,0
TXN100649,2199.99,60,73,780.08,324,1,0,2,4,0,1,card,food,0
TXN100650,6967.11,50,3,577.57,13,0,1,2,4,0,21,card,electronics,0
TXN100651,3383.16,41,2,555.48,224,0,1,1,6,1,14,netbanking,grocery,0
TXN100652,838.08,67,210,1234.98,1392,1,0,2,7,0,2,wallet,food,0
TXN100653,362.66,18,58,903.38,1044,0,0,0,3,0,4,wallet,grocery,0
TXN100654,14376.64,46,217,501.93,736,0,1,3,5,0,6,netbanking,food,0
TXN100655,1163.54,65,257,455.33,540,0,1,1,3,0,1,card,travel,0
TXN100656,1112.02,62,113,408.83,584,0,1,0,3,1,3,upi,travel,1
TXN100657,1070.49,55,71,2966.74,361,0,1,4,4,0,12,upi,electronics,0
TXN100658,1336.87,55,102,321.92,1114,0,1,2,1,0,9,wallet,grocery,0
TXN100659,949.22,38,45,883.14,989,0,2,3,10,1,1,netbanking,travel,0
TXN100660,617.91,40,144,159.07,1160,0,0,0,4,0,17,wallet,food,0
TXN100661,634.69,63,123,463.0,1119,1,1,3,4,0,16,upi,food,0
TXN100662,1061.3,22,273,193.61,360,0,0,0,4,0,8,card,services,0
TXN100663,636.88,47,230,453.27,1494,0,1,0,3,0,20,upi,grocery,0
TXN100664,537.62,57,30,888.64,445,0,0,2,9,0,4,upi,food,0
TXN100665,1219.79,35,293,357.93,27,0,1,2,4,0,8,card,electronics,0
TXN100666,849.82,23,274,287.24,28,0,0,1,4,0,6,upi,grocery,0
TXN100667,4934.43,22,204,1214.82,234,1,0,3,4,0,14,netbanking,travel,0
TXN100668,77.4,59,240,948.19,1002,0,0,1,3,0,10,wallet,electronics,0
TXN100669,3266.61,35,267,705.75,186,0,1,4,0,0,23,upi,grocery,0
TXN100670,3812.67,30,60,172.14,864,0,0,1,7,0,8,netbanking,grocery,0
TXN100671,137.91,37,235,871.14,790,0,1,0,5,0,5,netbanking,electronics,0
